"PAG ID","PAG Type","PAG Name","Size","Pubmed Reference","Organism","Data source","cohension"
"MAX000784","A","Genes up regulated in HeLa cells (cervical carcinoma) upon knockdown of PHF8 [GeneID=23133] by RNAi.","245","null","Homo sapiens","MSigDB","0.781"
"FAX001808","A","Genes down regulated in comparison of untreated CD4 [GeneID=920] T cells at 0 h versus the cells treated with IL4 [GeneID=3565] and anti IL12 at 0.5 h.","165","null","Homo sapiens","MSigDB","0.781"
"FAX000986","A","Genes up regulated in HCT116 cells (colon carcinoma) upon knockdown of PTEN [GeneID=5728] by RNAi.","135","null","Homo sapiens","MSigDB","0.742"
"FAX002910","A","Genes down regulated in comparison of monocytes treated with 1 ng/ml LPS (TLR4 agonist) versus monocytes treated with anti TREM1 [GeneID=54210] and 5000 ng/ml LPS (TLR4 agonist).","172","null","Homo sapiens","MSigDB","0.646"
"MAX001688","A","Cluster 2: genes with similar expression profiles across follicular thyroid carcinoma (FTC) samples.","40","null","Homo sapiens","MSigDB","0.633"
"FAX002905","A","Genes up regulated in comparison of monocytes treated with anti TREM1 [GeneID=54210] versus monocytes treated with 1 ng/ml LPS (TLR4 agonist).","176","null","Homo sapiens","MSigDB","0.587"
"FAX001819","A","Genes up regulated in comparison of untreated CD4 [GeneID=920] T cells at 0 h versus the cells treated with IL4 [GeneID=3565] and anti IL12 at 48 h.","167","null","Homo sapiens","MSigDB","0.548"
"MAX003275","A","Genes down regulated in hepatocellular carcinoma (HCC) samples from patients with early recurrence (within 2 years after surgery) after resection.","60","null","Homo sapiens","MSigDB","0.489"
"FAX001806","A","Genes down regulated in comparison of CD4 [GeneID=920] T cells treated with IL4 [GeneID=3565] and anti IL12 at 2 h versus those at 72 h.","176","null","Homo sapiens","MSigDB","0.445"
"FAX001817","A","Genes up regulated in comparison of untreated CD4 [GeneID=920] T cells at 0 h versus the cells treated with IL4 [GeneID=3565] and anti IL12 at 2 h.","175","null","Homo sapiens","MSigDB","0.421"
"FAX002907","A","Genes up regulated in comparison of monocytes treated with anti TREM1 [GeneID=54210] versus monocytes treated with 5000 ng/ml LPS (TLR4 agonist).","176","null","Homo sapiens","MSigDB","0.330"
"MAX002403","A","Cluster a: genes identifying an intrinsic group in head and neck squamous cell carcinoma (HNSCC).","93","null","Homo sapiens","MSigDB","0.244"
"FAX001813","A","Genes up regulated in comparison of untreated CD4 [GeneID=920] T cells at 0 h versus the cells treated with IL4 [GeneID=3565] and anti IL12 at 1 h.","173","null","Homo sapiens","MSigDB","0.186"
"FAX001835","A","Genes up regulated in comparison of CD4 [GeneID=920] T cells treated with IL4 [GeneID=3565] and anti IL12 at 2 h versus the untreated cells at 2 h.","163","null","Homo sapiens","MSigDB","0.186"
"FAX001830","A","Genes down regulated in comparison of CD4 [GeneID=920] T cells treated with IL4 [GeneID=3565] and anti IL12 at 1 h versus the untreated cells at 1 h.","164","null","Homo sapiens","MSigDB","0.0945"
"MAX002612","A","Genes down regulated in nsopharyngeal carcinoma relative to the normal tissue.","277","null","Homo sapiens","MSigDB","0.0705"
"FAX001809","A","Genes up regulated in comparison of untreated CD4 [GeneID=920] T cells at 0 h versus the cells treated with IL4 [GeneID=3565] and anti IL12 at 0.5 h.","156","null","Homo sapiens","MSigDB","0.0683"
"MAX000025","A","Genes whose DNA is hyper methylated in hepatocellular carcinoma (HCC) compared to normal liver.","808","null","Homo sapiens","MSigDB","0.0607"
"GEX000351","G","carcinoma,  renal cell","4","null","Homo sapiens","GAD","0.00"
"MAX000228","A","Up regulated genes in hepatocellular carcinoma (HCC) subclass G12,  defined by unsupervised clustering","37","null","Homo sapiens","MSigDB","0.00"
"FAX001829","A","Genes up regulated in comparison of CD4 [GeneID=920] T cells treated with IL4 [GeneID=3565] and anti IL12 at 12 h versus the untreated cells at 12 h.","174","null","Homo sapiens","MSigDB","0.00"
"FAX001838","A","Genes down regulated in comparison of CD4 [GeneID=920] T cells treated with IL4 [GeneID=3565] and anti IL12 at 4 h versus the untreated cells at 4 h.","162","null","Homo sapiens","MSigDB","0.00"
"MAX001691","A","Cluster 5: genes with similar expression profiles across follicular thyroid carcinoma (FTC) samples.","13","null","Homo sapiens","MSigDB","0.00"
"MAX001883","A","Proteins significantly repressed by oxidative stress (hydrogen peroxide [PubChemID=784] in 786 O cells (renal clear cell carcinoma,  RCC) expressing VHL [GeneID=7428].","6","null","Homo sapiens","MSigDB","0.00"
"FAX001841","A","Genes up regulated in comparison of CD4 [GeneID=920] T cells treated with IL4 [GeneID=3565] and anti IL12 at 6 h versus the untreated cells at 6 h.","157","null","Homo sapiens","MSigDB","0.00"
"FAX001843","A","Genes up regulated in comparison of CD4 [GeneID=920] T cells treated with IL4 [GeneID=3565] and anti IL12 at 72 h versus the untreated cells at 72 h.","165","null","Homo sapiens","MSigDB","0.00"
"MAX001951","A","Down regulated genes predicting poor survival of patients with thyroid carcinoma.","9","null","Homo sapiens","MSigDB","0.00"
"GEX167908","G","Hepatocellular carcinoma (hepatitis B virus related)","1","23242368.0","Homo sapiens","GWAS Catalog","0.00"
"GEX167955","G","Squamous cell carcinoma","4","23341777.0","Homo sapiens","GWAS Catalog","0.00"
"GEX001100","G","meningioma","2","null","Homo sapiens","GAD","0.00"
"GEX001412","G","renal cell carcinoma","2","null","Homo sapiens","GAD","0.00"
"GEX001086","G","melanoma|skin neoplasms","2","null","Homo sapiens","GAD","0.00"
"FAX001826","A","Genes down regulated in comparison of CD4 [GeneID=920] T cells treated with IL4 [GeneID=3565] and anti IL12 at 0.5 h versus the untreated cells at 0.5 h.","148","null","Homo sapiens","MSigDB","0.00"
"FAX001833","A","Genes up regulated in comparison of CD4 [GeneID=920] T cells treated with IL4 [GeneID=3565] and anti IL12 at 24 h versus the untreated cells at 24 h.","161","null","Homo sapiens","MSigDB","0.00"
"MAX001353","A","Genes genes down regulated in NT2/D1 cells (embryonal carcinoma) in response to treatment with cisplatin [PubChem=2767].","5","null","Homo sapiens","MSigDB","0.00"
"MAX000953","A","Genes down regulated in rectal but up regulated in colon carcinoma compared to normal mucosa samples.","47","null","Homo sapiens","MSigDB","0.00"
"GAX000530","A","Vascular endothelial cell in kidney's normal cell","201","29622724","Mus musculus","CellMarker","0.00"
"GAX000760","A","Bergmann glial cell in brain's normal cell","50","29545511","Mus musculus","CellMarker","0.00"
"GEX000347","G","carcinoma,  basal cell","5","null","Homo sapiens","GAD","0.00"
"GEX000424","G","chronic atrophic gastritis and gastric carcinoma","1","null","Homo sapiens","GAD","0.00"
"GEX001250","G","ovarian neoplasms","8","null","Homo sapiens","GAD","0.00"
"GEX001625","G","urinary bladder neoplasms","10","null","Homo sapiens","GAD","0.00"
"GEX001371","G","prostatic neoplasms","156","null","Homo sapiens","GAD","0.00"
"MAX000022","A","Genes whose promoters display higher histone H3 trimethylation mark at K9 (H3K9me3) in hepatocellular carcinoma (HCC) compared to normal liver.","123","null","Homo sapiens","MSigDB","0.00"
"FAX001815","A","Genes up regulated in comparison of untreated CD4 [GeneID=920] T cells at 0 h versus the cells treated with IL4 [GeneID=3565] and anti IL12 at 24 h.","165","null","Homo sapiens","MSigDB","0.00"
"MAX001608","A","Genes whose expression profile is specific to Cluster IIa of urothelial cell carcinoma (UCC) tumors.","8","null","Homo sapiens","MSigDB","0.00"
"GEX167861","G","Multiple cancers (lung cancer,  gastric cancer,  and squamous cell carcinoma)","3","23103227.0","Homo sapiens","GWAS Catalog","0.00"
"GAX000758","A","Endothelial cell in brain's normal cell","50","29545511","Mus musculus","CellMarker","0.00"
"GEX000352","G","carcinoma,  squamous cell|mouth neoplasms","2","null","Homo sapiens","GAD","0.00"
"GEX001582","G","thyroid neoplasms","4","null","Homo sapiens","GAD","0.00"
"GEX000798","G","helicobacter infections|stomach neoplasms","2","null","Homo sapiens","GAD","0.00"
"GEX000109","G","anti cyclic citrullianted peptide antibody","2","null","Homo sapiens","GAD","0.00"
"MAX001203","A","Genes down regulated during transition from G2 (moderately differentiated tumor,  infected with HCV) to G3 (poorly differentiated tumor,  infected with HCV) in the development of hepatocellular carcinoma.","9","null","Homo sapiens","MSigDB","0.00"
"MAX002442","A","Genes up regulated in poorly differentiated thyroid carcinoma (PDTC) compared to anaplastic thyroid carcinoma (ATC).","13","null","Homo sapiens","MSigDB","0.00"
"GEX166793","G","Anti cyclic Citrullinated Peptide Antibody","2","19287509.0","Homo sapiens","GWAS Catalog","0.00"
"GAX000757","A","Microglial cell in brain's normal cell","50","29545511","Mus musculus","CellMarker","0.00"
"GEX000348","G","carcinoma,  hepatocellular","6","null","Homo sapiens","GAD","0.00"
"GEX000349","G","carcinoma,  hepatocellular|liver neoplasms","2","null","Homo sapiens","GAD","0.00"
"GEX000714","G","gallbladder neoplasms","3","null","Homo sapiens","GAD","0.00"
"MAX000240","A","Up regulated genes in hepatocellular carcinoma (HCC) subclass G6,  defined by unsupervised clustering.","57","null","Homo sapiens","MSigDB","0.00"
"MAX000951","A","Down regulated genes in colon carcinoma tumors compared to the matched normal mucosa samples.","30","null","Homo sapiens","MSigDB","0.00"
"MAX001426","A","Top 25 most highly expressed genes in seminoma relative to embryonic carcinoma tumors.","24","null","Homo sapiens","MSigDB","0.00"
"MAX003387","A","Genes down regulated in MS427 cells (Wilms tumor with normal WT1 [GeneID=7490]) after treatment with 10 microM tretinoin (ATRA) [PubChem=444795] for 24 h.","6","null","Homo sapiens","MSigDB","0.00"
"MAX002414","A","Up regulated genes that vary between HNSCC (head and neck squamous cell carcinoma) groups formed on the basis of their level of pathological differentiation: well vs moderately differentiated tumors.","102","null","Homo sapiens","MSigDB","0.00"
"GEX167319","G","Hepatocellular carcinoma","1","21499248.0","Homo sapiens","GWAS Catalog","0.00"
"MAX001435","A","Genes up regulated in NCI H1299 cells (large cell neuroendocrine carcinoma) stably expressing SEMA3B [GeneID=7869].","254","null","Homo sapiens","MSigDB","0.00"
"MAX001404","A","Genes up regulated in colorectal carcinoma samples positive for MSI (microsatellite instability) compared to the MSI negative ones.","8","null","Homo sapiens","MSigDB","0.00"
"GEX000780","G","head and neck neoplasms","5","null","Homo sapiens","GAD","0.00"
"GEX001439","G","retinoblastoma","1","null","Homo sapiens","GAD","0.00"
"MAX000232","A","Down regulated genes in hepatocellular carcinoma (HCC) subclass G23,  defined by unsupervised clustering.","10","null","Homo sapiens","MSigDB","0.00"
"FAX000883","A","Genes up regulated in A549 lung carcinoma and M059K glioblastoma cells treated with dichloroacetate [PubChem=6597].","173","null","Homo sapiens","MSigDB","0.00"
"MAX000662","A","Genes up regulated in nasopharyngeal carcinoma (NPC) compared to the normal tissue.","1487","null","Homo sapiens","MSigDB","0.00"
"GEX167386","G","Basal cell carcinoma","3","21700618.0","Homo sapiens","GWAS Catalog","0.00"
"MAX000007","A","Genes up regulated in the RCC4 cells (renal cell carcinoma,  RCC) expressing VHL [GeneID=7428] mutants Type 1 and 2B (associated with RCC) but not those of Type 2A and 2C (not associated with RCC).","5","null","Homo sapiens","MSigDB","0.00"
"FAX001821","A","Genes up regulated in comparison of untreated CD4 [GeneID=920] T cells at 0 h versus the cells treated with IL4 [GeneID=3565] and anti IL12 at 4 h.","175","null","Homo sapiens","MSigDB","0.00"
"FAX001831","A","Genes up regulated in comparison of CD4 [GeneID=920] T cells treated with IL4 [GeneID=3565] and anti IL12 at 1 h versus the untreated cells at 1 h.","160","null","Homo sapiens","MSigDB","0.00"
"MAX001231","A","Genes up regulated in HSA/c and KYSE140 cells (esophageal squamous cell carcinoma,  ESCC) after knockdown of PTTG1 [GeneID=9232] by RNAi.","12","null","Homo sapiens","MSigDB","0.00"
"MAX003389","A","Genes down regulated in MZ128 cells (Wilms tumor with mutated WT1 [GeneID=7490]) after treatment with 10 microM tretinoin (ATRA) [PubChem=444795] for 24 h.","5","null","Homo sapiens","MSigDB","0.00"
"MAX002169","A","Genes down regulated in both the patients in the multicentric hepatocellular carcinoma (HCC) group and those with multicentric recurrence.","6","null","Homo sapiens","MSigDB","0.00"
"MAX003159","A","Genes up regulated in hepatocellular carcinoma (HCC) cell lines  resistant to IFNA2 [GeneID=3440].","15","null","Homo sapiens","MSigDB","0.00"
"GEX168047","G","Response to anti TNF treatment in rheumatoid arthritis","1","23555300.0","Homo sapiens","GWAS Catalog","0.00"
"GEX167889","G","Renal cell carcinoma","2","23184150.0","Homo sapiens","GWAS Catalog","0.00"
"GEX001249","G","ovarian carcinoma","2","null","Homo sapiens","GAD","0.00"
"GEX001139","G","multiple endocrine neoplasia","1","null","Homo sapiens","GAD","0.00"
"GEX000220","G","basal cell carcinoma (cutaneous)","5","null","Homo sapiens","GAD","0.00"
"GEX001166","G","nasopharyngeal neoplasms","8","null","Homo sapiens","GAD","0.00"
"MAX000231","A","Genes in hepatocellular carcinoma (HCC) subclass G2,  defined by unsupervised clustering.","27","null","Homo sapiens","MSigDB","0.00"
"MAX000457","A","All marker genes down regulated in the 'interferon' subclass of hepatocellular carcinoma (HCC).","45","null","Homo sapiens","MSigDB","0.00"
"FAX000882","A","Genes down regulated in A549 lung carcinoma and M059K glioblastoma cells treated with dichloroacetate [PubChem=6597].","168","null","Homo sapiens","MSigDB","0.00"
"MAX000020","A","Genes whose promoters display higher levels of histone H3 trimethylation mark at K27 (H3K27me3) in hepatocellular carcinoma (HCC) compared to normal liver.","256","null","Homo sapiens","MSigDB","0.00"
"FAX001834","A","Genes down regulated in comparison of CD4 [GeneID=920] T cells treated with IL4 [GeneID=3565] and anti IL12 at 2 h versus the untreated cells at 2 h.","162","null","Homo sapiens","MSigDB","0.00"
"MAX001379","A","Genes down regulated in HCT116 cells (colorectal carcinoma) upon knockout of PTEN [GeneID=5728].","5","null","Homo sapiens","MSigDB","0.00"
"MAX000949","A","Down regulated genes in both rectal and colon carcinoma compared to normal mucosa samples.","96","null","Homo sapiens","MSigDB","0.00"
"MAX002440","A","Genes down regulated in poorly differentiated thyroid carcinoma (PDTC) compared to normal thyroid tissue.","707","null","Homo sapiens","MSigDB","0.00"
"MAX001458","A","Up regulated genes predicting response of patients with hepatocellular carcinoma (HCC) to combination chemotherapy with 5 fluorouracil (5 FU) [PubChem=3385] and IFN1@ [GeneID=3438].","11","null","Homo sapiens","MSigDB","0.00"
"GEX167223","G","Renal cell carcinoma","2","21131975.0","Homo sapiens","GWAS Catalog","0.00"
"GEX000474","G","colonic neoplasms","4","null","Homo sapiens","GAD","0.00"
"GEX001266","G","pancreatic neoplasms","122","null","Homo sapiens","GAD","0.00"
"GEX000658","G","esophageal squamous cell carcinoma","2","null","Homo sapiens","GAD","0.00"
"MAX000237","A","Up regulated genes in hepatocellular carcinoma (HCC) subclass G56,  defined by unsupervised clustering.","11","null","Homo sapiens","MSigDB","0.00"
"MAX000394","A","Genes turned on in Hep3B cells (hepatocellular carcinoma,  HCC) upon knockdown of SDHB [GeneID=6390] by RNAi.","108","null","Homo sapiens","MSigDB","0.00"
"MAX000500","A","Genes up regulated in meningioma samples positive for PGR [GeneID=5241] compared to those without the receptor.","8","null","Homo sapiens","MSigDB","0.00"
"FAX001837","A","Genes up regulated in comparison of CD4 [GeneID=920] T cells treated with IL4 [GeneID=3565] and anti IL12 at 48 h versus the untreated cells at 48 h.","169","null","Homo sapiens","MSigDB","0.00"
"FAX001839","A","Genes up regulated in comparison of CD4 [GeneID=920] T cells treated with IL4 [GeneID=3565] and anti IL12 at 4 h versus the untreated cells at 4 h.","162","null","Homo sapiens","MSigDB","0.00"
"MAX002437","A","Genes down regulated in anaplastic thyroid carcinoma (ATC) compared to normal thyroid tissue.","471","null","Homo sapiens","MSigDB","0.00"
"MAX002387","A","Transcripts bound by CELF1 [GeneID=10658] in HeLa cells (cervical carcinoma).","396","null","Homo sapiens","MSigDB","0.00"
"MAX002991","A","The metastasis gene signature: genes up regulated during metastasis of NSCLC (non small cell lung carcinoma) tumors to bone.","13","null","Homo sapiens","MSigDB","0.00"
"MAX002895","A","Genes down regulated in ductal vs lobular carcinoma breast tumor cells.","6","null","Homo sapiens","MSigDB","0.00"
"GEX167207","G","Hepatocellular carcinoma","2","21105107.0","Homo sapiens","GWAS Catalog","0.00"
"GEX166705","G","Basal cell carcinoma","5","18849993.0","Homo sapiens","GWAS Catalog","0.00"
"GAX000379","A","Regulatory T (Treg) cell in peripheral blood's normal cell","5","29361178","Homo sapiens","CellMarker","0.00"
