Algorithm,p_within,p_between,ARI,NMI,exp,distribution
spectral_clustering,0.8,0.1,1.0,1.0,sbm_90_10,"[0.7856349500185117, 0.7706766917293233, 0.7926179604261796, 0.7838874680306905, 0.7807692307692308, 0.7677966101694915, 0.773224043715847, 0.7318918918918919, 0.7892107892107892, 0.7988064791133845, 0.7752684191040355, 0.7958751983077736, 0.7742566510172144, 0.7895372233400403, 0.798918918918919, 0.7900621118012422, 0.7814889336016096, 0.767503805175038, 0.7936786654960492, 0.7903348554033486, 0.7723004694835681, 0.782724505327245, 0.7958592132505176, 0.752283105022831, 0.7681159420289855, 0.7497868712702472, 0.8004024144869215, 0.7911468812877264, 0.8020344287949922, 0.7737874861162533, 0.7962732919254658, 0.7726075504828798, 0.792354124748491, 0.7937584803256446, 0.7765765765765765, 0.7759834368530021, 0.8000740466493891, 0.7456964006259781, 0.7643892339544514, 0.7767387492694331, 0.7960014809329878, 0.7715315315315315, 0.7842605156037992, 0.7951153324287653, 0.7702044790652386, 0.7476525821596244, 0.7814889336016096, 0.7689744539059608, 0.7718426501035197, 0.782608695652174, 0.7718309859154929, 0.786317907444668, 0.7785602503912363, 0.8041958041958042, 0.775875190258752, 0.7953153153153153, 0.7552469135802469, 0.7378947368421053, 0.7945205479452054, 0.7715660866345798, 0.7026307026307026, 0.8100407055630936, 0.7895148669796557, 0.8016563146997929, 0.7300068352699932, 0.7895738203957382, 0.7962732919254658, 0.7905263157894736, 0.7793427230046949, 0.743531202435312, 0.7453051643192489, 0.7711267605633803, 0.7520285621551445, 0.7499099099099099, 0.75, 0.7875586854460094, 0.7908902691511387, 0.7442307692307693, 0.7892405063291139, 0.7888288288288289, 0.7745192307692308, 0.7828981054787506, 0.7471153846153846, 0.7738927738927739, 0.7902973395931142, 0.7544513457556936, 0.7657947686116701, 0.8004140786749483, 0.7621730382293762, 0.7810526315789473, 0.4615384615384615, 0.4183006535947712, 0.3916666666666666, 0.4117647058823529, 0.4285714285714285, 0.3897058823529412, 0.4230769230769231, 0.3916666666666666, 0.4102564102564102, 0.4727272727272727]"
spectral_clustering,0.8,0.2,1.0,1.0,sbm_90_10,"[0.7718918918918919, 0.7901754385964912, 0.748421052631579, 0.7378716744913928, 0.8015873015873016, 0.7717514124293785, 0.7781420765027323, 0.7891236306729265, 0.7737747484582927, 0.7988064791133845, 0.7628828828828829, 0.7594246031746031, 0.7497223250647909, 0.7895372233400403, 0.7849122807017543, 0.7742454728370222, 0.7652582159624414, 0.769406392694064, 0.7610766045548655, 0.7585585585585586, 0.7730829420970265, 0.7857686453576864, 0.7300999629766753, 0.7621765601217656, 0.7715260017050298, 0.7752414398595259, 0.7824726134585289, 0.7602739726027398, 0.7560360360360361, 0.7216117216117216, 0.7778672032193159, 0.7474120082815735, 0.792354124748491, 0.7791922739244952, 0.7474367737525632, 0.734779299847793, 0.7511961722488039, 0.7670020120724346, 0.7549295774647887, 0.7819988310929281, 0.7805405405405406, 0.7582456140350877, 0.7354037267080745, 0.7625745950554135, 0.7598101265822785, 0.7921325051759834, 0.754185692541857, 0.7614414414414414, 0.726027397260274, 0.782608695652174, 0.7450532724505328, 0.7553272450532724, 0.7656012176560122, 0.7865219357756671, 0.736140350877193, 0.7509157509157509, 0.7378783426388481, 0.765045045045045, 0.7645614035087719, 0.7737874861162533, 0.7903348554033486, 0.7432595573440643, 0.7895148669796557, 0.7360236949278045, 0.7704504504504505, 0.7895738203957382, 0.7613458528951487, 0.7468354430379747, 0.743063063063063, 0.7389855609033691, 0.7515649452269171, 0.7595129375951294, 0.7290123456790123, 0.7431578947368421, 0.7404664938911514, 0.7701674277016742, 0.7758551307847082, 0.7703373015873016, 0.7762345679012346, 0.7743859649122807, 0.7431026684758028, 0.73006993006993, 0.7351981351981351, 0.7301790281329923, 0.715311004784689, 0.7949956101843723, 0.7401065449010654, 0.7711267605633803, 0.7582159624413145, 0.7569097569097569, 0.4789473684210526, 0.5632183908045977, 0.589247311827957, 0.5335968379446641, 0.5494252873563218, 0.5133333333333333, 0.5064935064935064, 0.5087719298245614, 0.5177865612648221, 0.5698924731182796]"
spectral_clustering,0.8,0.3,1.0,1.0,sbm_90_10,"[0.7726126126126126, 0.7530022719896138, 0.7568421052631579, 0.7685300207039337, 0.7870192307692307, 0.7751412429378531, 0.7615018508725542, 0.7506306306306306, 0.7686708860759494, 0.7838509316770186, 0.7815623843021103, 0.7504807692307692, 0.7541651240281377, 0.7789514866979655, 0.7398734177215189, 0.7656494522691706, 0.7568493150684932, 0.7743531202435312, 0.7309741248097412, 0.7198961376176566, 0.7526841910403554, 0.8016431924882629, 0.7423176601258793, 0.7291228070175438, 0.7501006036217304, 0.7625745950554135, 0.7743531202435312, 0.7434234234234234, 0.765045045045045, 0.7668468468468469, 0.7415771936319882, 0.7408450704225352, 0.7656012176560122, 0.7581780538302277, 0.7617908407382091, 0.7454337899543378, 0.73904576436222, 0.7261261261261261, 0.7585513078470825, 0.7740112994350282, 0.7489177489177489, 0.7780180180180181, 0.7364185110663984, 0.7664109121909634, 0.7555555555555555, 0.7463902258422807, 0.7537948907811921, 0.7501754385964913, 0.7315808959644576, 0.721081081081081, 0.7790744466800805, 0.7617960426179604, 0.7867762128325508, 0.7604433077578857, 0.7382091592617909, 0.7360759493670886, 0.7369477911646586, 0.7589473684210526, 0.7472527472527473, 0.7416267942583732, 0.7550877192982456, 0.7557344064386318, 0.7660125879303962, 0.7287719298245614, 0.7718918918918919, 0.7205452775073028, 0.7463902258422807, 0.7449367088607595, 0.7414035087719298, 0.7545662100456622, 0.7178947368421053, 0.7644596651445966, 0.7522151898734177, 0.7632432432432432, 0.7412612612612612, 0.7502702702702703, 0.7530441400304414, 0.7277250113071009, 0.7684432399879554, 0.7413177539759819, 0.73231031543052, 0.7445221445221445, 0.7473193473193473, 0.7316770186335404, 0.7545945945945945, 0.7541247484909457, 0.7386153276564236, 0.785513078470825, 0.7758551307847082, 0.787719298245614, 0.5865546218487395, 0.6933333333333334, 0.6470588235294118, 0.6369747899159663, 0.6473118279569893, 0.662873399715505, 0.6460317460317461, 0.6895161290322581, 0.6501057082452432, 0.620199146514936]"
spectral_clustering,0.8,0.4,1.0,1.0,sbm_90_10,"[0.7769369369369369, 0.7374284853959651, 0.7708108108108108, 0.7838874680306905, 0.7684305744007237, 0.7361111111111112, 0.7852459016393443, 0.7671232876712328, 0.7623456790123457, 0.7769953051643192, 0.74991674991675, 0.7572115384615384, 0.7777777777777778, 0.747719298245614, 0.7481481481481481, 0.758751902587519, 0.7412612612612612, 0.7362637362637363, 0.7543035993740219, 0.7823028507960015, 0.744561403508772, 0.7621052631578947, 0.7604590892262125, 0.7550877192982456, 0.7527386541471048, 0.760248447204969, 0.7578947368421053, 0.7536842105263157, 0.7505827505827506, 0.7610526315789473, 0.7615697889670492, 0.758953722334004, 0.7705479452054794, 0.758148893360161, 0.7351851851851852, 0.7617960426179604, 0.7518987341772152, 0.7434234234234234, 0.7633802816901408, 0.7694915254237288, 0.7462025316455696, 0.7379746835443038, 0.7336377473363774, 0.7693581780538302, 0.7378151260504202, 0.776255707762557, 0.7495495495495496, 0.742923742923743, 0.7496194824961948, 0.7190704032809296, 0.74, 0.7368421052631579, 0.7639639639639639, 0.7549295774647887, 0.7557894736842106, 0.756897111327491, 0.7625624449015574, 0.7469197469197469, 0.7662337662337663, 0.7442557442557443, 0.7335443037974684, 0.779296066252588, 0.7385947385947386, 0.7567567567567568, 0.7360759493670886, 0.7628070175438596, 0.7962732919254658, 0.7575949367088608, 0.7632432432432432, 0.7392982456140351, 0.7343859649122807, 0.7296037296037297, 0.7334704672347928, 0.752904989747095, 0.7452631578947368, 0.7618018018018018, 0.745945945945946, 0.7658653846153847, 0.7492997198879552, 0.7530022719896138, 0.7568042142230026, 0.7366110623353819, 0.7692307692307693, 0.7651448639157156, 0.7372627372627373, 0.7452795261014439, 0.7497223250647909, 0.7615697889670492, 0.7699530516431925, 0.7533950617283951, 0.6988235294117647, 0.6794425087108014, 0.7123034227567068, 0.7201298701298702, 0.659903381642512, 0.6458036984352774, 0.7171945701357466, 0.6794354838709677, 0.6913265306122449, 0.7076780758556892]"
spectral_clustering,0.8,0.5,1.0,1.0,sbm_90_10,"[0.7628161312371838, 0.7664556962025316, 0.7762162162162162, 0.772635814889336, 0.7590062111801242, 0.7759562841530054, 0.7700972862263185, 0.7610526315789473, 0.7550200803212851, 0.7758215962441315, 0.7575462512171373, 0.7502194907813872, 0.7654054054054054, 0.7452547452547452, 0.7636075949367088, 0.7615697889670492, 0.7487719298245614, 0.7465867465867466, 0.7567567567567568, 0.760082023239918, 0.756140350877193, 0.7422839506172839, 0.7533333333333333, 0.7643243243243243, 0.7538051750380518, 0.7664596273291926, 0.7552447552447552, 0.7501708817498292, 0.7539759818240831, 0.7595737595737596, 0.7720700152207002, 0.7641851106639839, 0.73904576436222, 0.7475009255831173, 0.7659850697825381, 0.7447026657552973, 0.760759493670886, 0.7466666666666667, 0.7489818585708997, 0.7456730769230769, 0.7552469135802469, 0.7509493670886076, 0.745814307458143, 0.7670020120724346, 0.7605054363796651, 0.7610810810810811, 0.769009009009009, 0.7565767565767566, 0.7466666666666667, 0.744561403508772, 0.7621621621621621, 0.7491455912508544, 0.7733333333333333, 0.7753623188405797, 0.7590567327409433, 0.7558641975308642, 0.7549019607843137, 0.7490506329113924, 0.7487654320987654, 0.7589077589077589, 0.7579087579087579, 0.7678843226788432, 0.7771195853387635, 0.7646846846846846, 0.7523531320999676, 0.7465189873417721, 0.7615697889670492, 0.7524841915085817, 0.7628161312371838, 0.744561403508772, 0.7498245614035087, 0.7543859649122807, 0.7539897621198434, 0.7663157894736842, 0.7370983446932814, 0.7604237867395762, 0.769406392694064, 0.7589326096788783, 0.7532147742818057, 0.762414800389484, 0.7561807331628303, 0.7354037267080745, 0.7329192546583851, 0.7761194029850746, 0.7502497502497503, 0.75564605701592, 0.7578674564975935, 0.7664864864864865, 0.7621621621621621, 0.7740993184031159, 0.7234267583289264, 0.7420814479638009, 0.7287414965986394, 0.7400673400673401, 0.7167919799498746, 0.7261904761904762, 0.7085714285714285, 0.7223529411764706, 0.716255442670537, 0.7442622950819672]"
spectral_clustering,0.8,0.6,0.1229816069699903,0.0979477112529155,sbm_90_10,"[0.7725607725607726, 0.770679012345679, 0.7758558558558558, 0.7625225225225225, 0.7925407925407926, 0.7682692307692308, 0.7548620533695161, 0.7698245614035087, 0.758686730506156, 0.7747747747747747, 0.7695637695637696, 0.7536231884057971, 0.7701754385964912, 0.7665755297334245, 0.7781645569620254, 0.7673684210526316, 0.7532467532467533, 0.7569620253164557, 0.76, 0.7650113599480688, 0.7666666666666667, 0.7775557775557775, 0.7572427572427572, 0.7550632911392405, 0.7705479452054794, 0.7715179968701096, 0.7669587796170074, 0.762414800389484, 0.7840054682159945, 0.7580246913580246, 0.7665755297334245, 0.7660125879303962, 0.762414800389484, 0.7574774774774775, 0.7594098163203854, 0.767719298245614, 0.7805907172995781, 0.7631578947368421, 0.7567567567567568, 0.7638888888888888, 0.7672839506172839, 0.7699367088607595, 0.7545945945945945, 0.7667427701674278, 0.7741644083107497, 0.7812612612612613, 0.7758558558558558, 0.7499265354099324, 0.7549555707450444, 0.7550877192982456, 0.7670175438596492, 0.7614490772385509, 0.7764912280701755, 0.7785602503912363, 0.7601265822784811, 0.7809152872444012, 0.7649794801641587, 0.7632716049382716, 0.7689873417721519, 0.7672833495618305, 0.7579113924050633, 0.7777777777777778, 0.760759493670886, 0.791476407914764, 0.7604673807205453, 0.7702297702297702, 0.7762162162162162, 0.7640317367029092, 0.7761449077238551, 0.7570061517429938, 0.7668468468468469, 0.7632367632367633, 0.7619747281810167, 0.762739370334307, 0.765892002734108, 0.7539759818240831, 0.7610526315789473, 0.757459505541347, 0.7705882352941177, 0.7718273287893541, 0.7640845070422535, 0.7548654244306419, 0.7655838454784899, 0.7621765601217656, 0.7662337662337663, 0.7738654147104851, 0.7576896787423103, 0.7656140350877193, 0.7771195853387635, 0.7792924375202857, 0.7484635645302897, 0.7526395173453997, 0.7333333333333333, 0.7695099818511797, 0.7578857630008525, 0.7568134171907757, 0.7755698421975453, 0.7476555839727195, 0.7543123543123543, 0.752542372881356]"
spectral_clustering,0.8,0.7,-0.0062091140924714,0.0004068994166345,sbm_90_10,"[0.7731012658227848, 0.7841609866926322, 0.7809152872444012, 0.7796803652968036, 0.780281690140845, 0.7682983682983683, 0.7813519813519814, 0.7737341772151899, 0.7751004016064257, 0.7805527805527805, 0.7812187812187812, 0.7776397515527951, 0.7798867798867799, 0.7689061992859462, 0.779018513076697, 0.771502758844531, 0.7699931647300068, 0.7752247752247752, 0.776140350877193, 0.7720566094549834, 0.7724683544303798, 0.791578947368421, 0.7740993184031159, 0.775, 0.7659649122807017, 0.7756386523509812, 0.7815644271340474, 0.7758907758907759, 0.7805555555555556, 0.7765733212887684, 0.7752247752247752, 0.7778600518326546, 0.7792207792207793, 0.7789707515734913, 0.7771755495332731, 0.777511961722488, 0.7834989461005721, 0.7698967698967699, 0.773972602739726, 0.77995337995338, 0.7768744354110207, 0.7696500286861733, 0.7693693693693694, 0.7758558558558558, 0.7759103641456583, 0.7971171171171171, 0.7795537795537796, 0.7753164556962026, 0.7740943267259057, 0.7635697635697636, 0.777511961722488, 0.7718947718947718, 0.7894736842105263, 0.7804516845612736, 0.7772227772227772, 0.7790123456790123, 0.7775649794801641, 0.7831872768581629, 0.7811728395061729, 0.7743827160493827, 0.7812187812187812, 0.7908182154757497, 0.7734501785134696, 0.7845487845487845, 0.7766958779617007, 0.7734177215189874, 0.7803508771929825, 0.7766676461945342, 0.7826384142173616, 0.7692307692307693, 0.7708957708957709, 0.777511961722488, 0.7717086834733894, 0.7762237762237763, 0.7778887778887779, 0.774423888347939, 0.7796491228070176, 0.7712906057945567, 0.7798319327731092, 0.7768518518518519, 0.7780538302277433, 0.7645875251509054, 0.7787532923617209, 0.7790744466800805, 0.7757221681272314, 0.7771929824561403, 0.7723855092276145, 0.7825507825507826, 0.7798867798867799, 0.7828386717602116, 0.7740350877192983, 0.770455386893743, 0.771729587357331, 0.7851106639839034, 0.7701631701631702, 0.7888198757763976, 0.7593483894853758, 0.7817460317460317, 0.772027972027972, 0.7753623188405797]"
spectral_clustering,0.8,0.8,-0.0020437956204379,0.0043915255546567,sbm_90_10,"[0.7925925925925926, 0.7930379746835443, 0.7974683544303798, 0.7891228070175439, 0.8024256651017214, 0.8000904568068747, 0.7996381727725012, 0.7920886075949367, 0.7939808481532148, 0.803859649122807, 0.8003613369467028, 0.8004140786749483, 0.799367088607595, 0.7962025316455696, 0.8015657934357121, 0.7966507177033493, 0.787962962962963, 0.7931345980126467, 0.7974774774774774, 0.7953703703703704, 0.8012345679012346, 0.8055555555555556, 0.8003164556962026, 0.7968354430379747, 0.7935748462064252, 0.7949419002050581, 0.8015432098765433, 0.7964946445959105, 0.8069620253164557, 0.7981481481481482, 0.7994157740993184, 0.798918918918919, 0.795253164556962, 0.7953834115805947, 0.7994579945799458, 0.7975357975357975, 0.8023522662076878, 0.7948717948717948, 0.7948717948717948, 0.8025793650793651, 0.7995885982956215, 0.7946401686239085, 0.7900777489818586, 0.8, 0.7948016415868673, 0.8086124401913876, 0.8041958041958042, 0.7925323697681421, 0.7950877192982456, 0.7895437895437896, 0.7942057942057942, 0.7925925925925926, 0.8047468354430379, 0.8055555555555556, 0.7996835443037975, 0.8013517484572437, 0.7957765303394814, 0.7984567901234568, 0.7990008815750808, 0.7965189873417722, 0.7943390545016561, 0.8118918918918919, 0.7955696202531646, 0.8049334631613113, 0.7886075949367088, 0.7969135802469136, 0.8014354066985646, 0.7947530864197531, 0.8015318015318015, 0.789354105809802, 0.7903278156442713, 0.7964946445959105, 0.7919482809285924, 0.7955435109906654, 0.7930379746835443, 0.7932098765432098, 0.7961700746510874, 0.793158953722334, 0.7931562819203268, 0.7941176470588235, 0.8017503805175038, 0.7891348088531187, 0.7934272300469484, 0.7952815829528158, 0.7962025316455696, 0.8021189336978811, 0.7912087912087912, 0.8028638028638029, 0.803485987696514, 0.8039747064137308, 0.7981481481481482, 0.7990506329113924, 0.7904320987654321, 0.7944444444444444, 0.8098106712564543, 0.7982456140350878, 0.7984131648545401, 0.7952423968684131, 0.787719298245614, 0.7937464142283419]"
spectral_clustering,0.9,0.1,1.0,1.0,sbm_90_10,"[0.8904428904428905, 0.8762856303261828, 0.896137617656605, 0.8941901979876663, 0.8734598734598734, 0.8729752770673487, 0.8762658227848101, 0.8419391853126793, 0.8938611589213998, 0.8971518987341772, 0.8728395061728395, 0.8915216586449464, 0.8762345679012346, 0.8952954675846242, 0.8974683544303798, 0.8932098765432098, 0.8947987070232148, 0.8737654320987654, 0.8964456596035544, 0.8940078289671786, 0.8723276121650105, 0.8783706253585771, 0.8950925653834851, 0.8536585365853658, 0.8807848944835246, 0.8583602703496914, 0.8946100572116832, 0.8940078289671786, 0.8959741404642962, 0.8754578754578755, 0.8991008991008991, 0.8783498946100572, 0.8984348984348984, 0.890295358649789, 0.8763388510223953, 0.8781645569620253, 0.8965800273597812, 0.8549019607843137, 0.8708133971291866, 0.8793574846206426, 0.8966049382716049, 0.8726287262872628, 0.898838004101162, 0.8984177215189874, 0.8743827160493827, 0.8416103438142816, 0.8756398675097862, 0.8746913580246913, 0.8785964912280702, 0.8901098901098901, 0.8762658227848101, 0.8967874231032126, 0.8786364972083456, 0.9018264840182648, 0.8766634209672184, 0.8943977591036415, 0.8577630234933605, 0.8346883468834688, 0.894753086419753, 0.8765432098765432, 0.7997198879551821, 0.8993833171048361, 0.8940078289671786, 0.8964621876014282, 0.8393477679764769, 0.8962962962962963, 0.8967867575462513, 0.8943089430894309, 0.8786108406361571, 0.8569083447332422, 0.8551278283867176, 0.8773125608568647, 0.8563611491108071, 0.8551820728291316, 0.8539523949456362, 0.8981012658227848, 0.8967874231032126, 0.8529824561403508, 0.8938375350140056, 0.8938271604938272, 0.8771929824561403, 0.8958860759493671, 0.8574758574758575, 0.8764568764568764, 0.8974358974358975, 0.8558641975308642, 0.8756897111327491, 0.8964621876014282, 0.8620253164556962, 0.8792312105565118, 0.4835164835164835, 0.4967320261437908, 0.4264705882352941, 0.457516339869281, 0.4761904761904761, 0.4485294117647059, 0.4835164835164835, 0.4632352941176471, 0.4743589743589743, 0.5384615384615384]"
spectral_clustering,0.9,0.2,1.0,1.0,sbm_90_10,"[0.8743914313534566, 0.8967178560674496, 0.8476362541403192, 0.8458295694068052, 0.8937115516062885, 0.8759590792838875, 0.8787974683544304, 0.9, 0.876750700280112, 0.8971518987341772, 0.8587774766636556, 0.8554385964912281, 0.84866294446077, 0.8952954675846242, 0.8817901234567901, 0.8774465522433003, 0.8780837636259323, 0.8753086419753087, 0.8620577734501785, 0.8605851979345955, 0.8726287262872628, 0.8823866896156053, 0.830526597166533, 0.8614875037639266, 0.8833765272121437, 0.8810599217103282, 0.8771672054069938, 0.8625932300631096, 0.8487004103967168, 0.8172237277928335, 0.8802336903602727, 0.8525530694205393, 0.8984348984348984, 0.875, 0.8444444444444444, 0.8339700264472524, 0.8480592441266599, 0.8752151462994836, 0.8594738594738595, 0.8834586466165414, 0.8798554652213189, 0.8589479870702321, 0.8490506329113924, 0.8660042155977116, 0.8611863896416742, 0.8830246913580246, 0.8485370051635112, 0.8644986449864499, 0.8292762090230444, 0.8901098901098901, 0.8476362541403192, 0.863356053229471, 0.8666092943201377, 0.8837467604590892, 0.8319783197831978, 0.8495297805642633, 0.8378510378510379, 0.8623456790123457, 0.8627681457537467, 0.8783950617283951, 0.8920886075949367, 0.8330884513664414, 0.8940078289671786, 0.8286805759623861, 0.8798319327731092, 0.8962962962962963, 0.8601851851851852, 0.84593837535014, 0.8373983739837398, 0.8500400962309543, 0.8604172788715839, 0.864240506329114, 0.8296760710553814, 0.8481532147742818, 0.8419391853126793, 0.8799382716049383, 0.8801198801198801, 0.8767567567567568, 0.8790697674418605, 0.8780487804878049, 0.8458208458208458, 0.845430502497796, 0.8455047062641999, 0.8314814814814815, 0.8157508081104907, 0.8964621876014282, 0.8453703703703703, 0.8651234567901235, 0.8564814814814815, 0.8533515731874145, 0.5428571428571428, 0.6298850574712643, 0.6231060606060606, 0.5688405797101449, 0.6129032258064516, 0.5815384615384616, 0.5541125541125541, 0.5672514619883041, 0.5566666666666666, 0.6136363636363636]"
spectral_clustering,0.9,0.3,1.0,1.0,sbm_90_10,"[0.875365141187926, 0.8554621848739495, 0.8557663354411322, 0.8784810126582279, 0.8784548784548785, 0.8789428815004262, 0.8645061728395061, 0.8582903040734366, 0.8697674418604651, 0.8820987654320988, 0.8777777777777778, 0.8465481886534518, 0.8536585365853658, 0.8837535014005602, 0.83109243697479, 0.8671760211578019, 0.8697478991596639, 0.8796296296296297, 0.8280638361939175, 0.8160919540229885, 0.8508318990246702, 0.8974434322656479, 0.8398823843892007, 0.8257703081232493, 0.8568421052631578, 0.8683514545988833, 0.8674698795180723, 0.8445964432284542, 0.8571819425444597, 0.8662771827328789, 0.8395061728395061, 0.8425770308123249, 0.8683544303797468, 0.8509485094850948, 0.8567901234567902, 0.8430796356156333, 0.8312576312576313, 0.83098223615465, 0.8614718614718615, 0.8724608724608724, 0.8434173669467787, 0.8783498946100572, 0.8453703703703703, 0.8687142426979826, 0.8548339700264472, 0.8319327731092437, 0.8448179271708683, 0.8521892447840141, 0.8310126582278481, 0.8239788421980605, 0.8825949367088608, 0.8675754625121713, 0.885689097854834, 0.8529824561403508, 0.8316191595650896, 0.8309612983770287, 0.8337314859053989, 0.8548629930743752, 0.8417366946778712, 0.8416523235800344, 0.8524831031442844, 0.8430796356156333, 0.868043602983362, 0.8179271708683473, 0.8817927170868347, 0.8195669607056937, 0.8413164854540112, 0.8426812585499316, 0.8336761680869821, 0.86703146374829, 0.8206361935311414, 0.8683544303797468, 0.8559208767709169, 0.8666666666666667, 0.8403361344537815, 0.856303261827799, 0.8544303797468354, 0.8338328338328338, 0.8687516706762898, 0.8394957983193277, 0.830379746835443, 0.85718483690861, 0.8552418046088932, 0.8295694068051792, 0.8577160493827161, 0.8536585365853658, 0.8437217705510388, 0.8816455696202532, 0.8734177215189873, 0.8858290304073436, 0.6453781512605042, 0.6957671957671958, 0.7008403361344537, 0.680672268907563, 0.7268817204301076, 0.7125506072874493, 0.7142857142857143, 0.7379032258064516, 0.7080808080808081, 0.6813655761024182]"
spectral_clustering,0.9,0.4,1.0,1.0,sbm_90_10,"[0.8789354105809802, 0.8356844305120167, 0.8712962962962963, 0.8941901979876663, 0.860126582278481, 0.8329528158295282, 0.8848101265822785, 0.874816338524831, 0.8609997326917936, 0.8698207464002351, 0.838655462184874, 0.8506493506493507, 0.8765432098765432, 0.8449948927477018, 0.8361149110807113, 0.8600114744693058, 0.8529804865009356, 0.8306429548563612, 0.8506172839506173, 0.8839259476932119, 0.8383036935704514, 0.8532477947072975, 0.8575247260090885, 0.8464985994397759, 0.8561175666438824, 0.8637406769936891, 0.846832397754611, 0.847367014167335, 0.8383554647599591, 0.8572784810126582, 0.8584763625414031, 0.8593837535014006, 0.8731012658227848, 0.851307669703203, 0.82296918767507, 0.85718483690861, 0.8420926899187768, 0.8463949843260188, 0.8664668664668664, 0.8704628704628704, 0.8364073777064955, 0.8302592889601711, 0.837790185130767, 0.868057596238613, 0.8283881315156375, 0.861732644865175, 0.8404924760601915, 0.8403361344537815, 0.8506978253813697, 0.8159663865546218, 0.8352941176470589, 0.8342638848075228, 0.8571819425444597, 0.8451548451548452, 0.8500451671183379, 0.8506128702757916, 0.8581196581196581, 0.8387837062535858, 0.8605851979345955, 0.8428571428571429, 0.8238438920074846, 0.8669075579644685, 0.8335945663531871, 0.8474875110196886, 0.8384519350811486, 0.8654618473895582, 0.8967867575462513, 0.8544459644322845, 0.8557663354411322, 0.8457609805924413, 0.835070836674686, 0.8243697478991596, 0.8314606741573034, 0.8524458700882117, 0.8388508891928864, 0.8657067293564502, 0.8443239987955435, 0.8705263157894737, 0.8446941323345818, 0.8509803921568627, 0.8536189548847777, 0.8456582633053221, 0.8771228771228772, 0.8629746835443038, 0.8341939185312679, 0.8380952380952381, 0.8536585365853658, 0.8530708198648251, 0.8660493827160494, 0.8426966292134831, 0.7686274509803922, 0.7340301974448316, 0.7677304964539007, 0.7948051948051948, 0.7429951690821256, 0.6913229018492176, 0.7815674891146589, 0.7076648841354723, 0.7453061224489796, 0.7615248226950354]"
spectral_clustering,0.9,0.5,1.0,1.0,sbm_90_10,"[0.8611111111111112, 0.8648426812585499, 0.8762345679012346, 0.8783950617283951, 0.8442550690567147, 0.8761904761904762, 0.8699186991869918, 0.8658263305322129, 0.8486891385767791, 0.8712900382015868, 0.8454172366621067, 0.8395569620253165, 0.8608720596672403, 0.8405372405372405, 0.8546218487394958, 0.8599439775910365, 0.8547544409613375, 0.8429548563611491, 0.8483690861004995, 0.8599179206566347, 0.8481532147742818, 0.8287147634973722, 0.8475485188968335, 0.8580034423407917, 0.8558108558108558, 0.868043602983362, 0.8388661899897855, 0.8437826541274818, 0.8414481897627965, 0.8515507377295995, 0.8700617283950617, 0.8644257703081233, 0.8311901504787962, 0.8355677154582763, 0.8577725536291507, 0.8342689120556, 0.8516483516483516, 0.8465270684371808, 0.8478395061728395, 0.8413164854540112, 0.8432601880877743, 0.8433573910719059, 0.850426094622392, 0.8648881239242685, 0.8554621848739495, 0.8473324213406292, 0.8566347469220246, 0.8551820728291316, 0.8419150858175248, 0.840504876649455, 0.8577165806081469, 0.8477813693799588, 0.8662106703146375, 0.8698245614035087, 0.851307669703203, 0.8493284493284493, 0.8475923328658251, 0.8369357045143638, 0.8364681295715779, 0.8554621848739495, 0.8515406162464986, 0.8521008403361344, 0.878657487091222, 0.8539873780837636, 0.8546986721144024, 0.8406478578892372, 0.8577725536291507, 0.8443051201671892, 0.8514056224899599, 0.8516343207354443, 0.8489708634055065, 0.8521892447840141, 0.8534218590398366, 0.8673050615595075, 0.8301838610827375, 0.8605042016806723, 0.870253164556962, 0.8601398601398601, 0.8459096459096459, 0.8605042016806723, 0.8537974683544304, 0.8401496925955627, 0.8366147516896856, 0.8786108406361571, 0.8450946643717728, 0.849859943977591, 0.8611863896416742, 0.8554216867469879, 0.8537005163511188, 0.8650093557872227, 0.8050595238095238, 0.8013468013468014, 0.7903469079939668, 0.8154882154882155, 0.7864488808227466, 0.792156862745098, 0.779788838612368, 0.7880844645550528, 0.7939042089985486, 0.8115719406041987]"
